@relation 'semeval_preprocessed'
@attribute 'pair_ID' integer
@attribute 'lex_count_sw_s1' numeric
@attribute 'lex_count_sw_s2' numeric
@attribute 'lex_count_sw_dif' numeric
@attribute 'JCN_sum_max' numeric
@attribute 'lex_overlap_rem_0sw' numeric
@attribute 'lex_overlap_rem_1sw' numeric
@attribute 'lex_overlap_rem_2sw' numeric
@attribute 'lex_overlap_rem_3sw' numeric
@attribute 'syn_count_dif_NPs' numeric
@attribute 'syn_count_dif_VPs' numeric
@attribute 'syn_count_dif_PPs' numeric
@attribute 'relatedness_groundtruth' numeric

@data
3351,2,3,1,1000,0.333,0.4,0.4,0.4,1,0,0,2.9
3353,4,4,0,0.158,0.333,0.4,0.4,0.4,0,0,1,2.7
3357,3,5,2,1000,0.571,0.5,0.5,0.5,0,0,1,4.9
3358,3,3,0,1000,0.667,0.6,0.6,0.6,0,0,0,3.3
3359,5,3,2,1000,0.571,0.5,0.5,0.5,0,0,1,5.0
3362,3,4,1,1000,0.714,0.667,0.667,0.667,1,1,0,3.4
3366,3,3,0,1000,0.8,0.8,0.8,0.75,0,0,0,4.5
3367,3,3,0,1000,0.8,0.8,0.8,0.75,0,0,0,3.4
3368,3,3,0,0.368,0.2,0.2,0.2,0.25,0,0,0,3.4
3369,3,3,0,0.361,0.2,0.2,0.2,0.25,0,0,0,2.0
3370,3,3,0,1000,0.333,0.4,0.4,0.4,0,0,0,3.9
3371,4,3,1,1000,0.286,0.333,0.333,0.333,1,1,0,2.6
3372,3,3,0,1000,0.4,0.4,0.4,0.5,0,0,0,4.2
3374,4,3,1,1000,0.75,0.714,0.714,0.714,1,1,0,3.4
3375,3,5,2,1000,0.75,0.714,0.714,0.714,1,0,1,3.815
3376,3,3,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.385
3378,3,3,0,1000,0.429,0.333,0.333,0.333,0,0,0,1.4
3382,3,5,2,1000,0.5,0.429,0.429,0.429,1,0,1,1.6
3385,4,3,1,1000,0.75,0.75,0.75,0.75,1,1,0,3.9
3386,3,2,1,1000,0.571,0.667,0.667,0.667,1,0,0,4.6
3389,3,3,0,1000,0.571,0.667,0.667,0.667,0,0,0,2.6
3395,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.9
3396,4,3,1,1000,0.875,0.857,0.857,0.857,0,0,0,3.9
3397,3,4,1,0.271,0.125,0.143,0.143,0.143,1,0,1,3.9
3400,3,4,1,0.203,0.125,0.143,0.143,0.143,1,0,1,4.1
3405,3,3,0,1000,0.8,0.75,0.75,0.75,0,0,0,3.1
3407,3,3,0,1000,0.6,0.5,0.5,0.5,0,0,0,3.6
3411,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.9
3412,3,3,0,1000,0.8,0.75,0.75,0.75,0,0,0,4.0
3413,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,2.6
3414,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.6
3416,3,3,0,1000,0.5,0.4,0.4,0.4,0,0,0,1.4
3418,3,3,0,1000,0.5,0.4,0.4,0.4,0,0,0,2.1
3422,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,5.0
3424,3,5,2,1000,0.429,0.333,0.333,0.333,0,0,1,2.2
3426,3,3,0,1000,0.8,0.75,0.75,0.75,0,0,0,3.6
3427,3,5,2,1000,0.429,0.333,0.333,0.333,0,0,1,2.7
3428,3,3,0,1000,0.6,0.5,0.5,0.5,0,0,0,2.8
3429,3,3,0,1000,0.667,0.6,0.6,0.6,0,0,0,3.1
3432,3,3,0,1000,0.8,0.75,0.75,0.75,0,0,0,3.8
3435,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.1
3436,4,5,1,1000,0.625,0.571,0.571,0.571,0,0,0,3.6
3437,3,4,1,1000,0.571,0.5,0.5,0.5,1,0,1,4.9
3438,5,3,2,1000,0.5,0.429,0.429,0.429,1,0,1,3.9
3440,4,4,0,1000,0.571,0.5,0.5,0.5,0,1,1,3.9
3443,2,4,2,1000,0.571,0.5,0.5,0.5,1,0,1,4.1
3444,5,4,1,1000,0.5,0.571,0.571,0.571,0,0,0,5.0
3448,4,4,0,1000,0.429,0.429,0.429,0.429,0,0,0,4.0
3451,5,5,0,1000,0.889,0.875,0.875,0.857,0,0,0,4.9
3452,5,6,1,1000,0.8,0.778,0.778,0.75,1,1,0,3.3
3453,7,5,2,1000,0.909,0.9,0.9,0.889,1,0,1,4.9
3454,6,5,1,1000,0.909,0.9,0.9,0.889,0,0,0,3.9
3461,4,3,1,1000,0.714,0.667,0.667,0.667,1,1,0,2.8
3462,3,3,0,1000,0.8,0.75,0.75,0.75,0,0,0,4.5
3465,3,3,0,1000,0.667,0.6,0.6,0.6,0,0,0,3.6
3467,3,4,1,1000,0.714,0.667,0.667,0.667,1,1,0,4.285
3471,2,2,0,1000,0.75,0.75,0.75,0.75,0,0,0,5.0
3472,2,3,1,1000,0.6,0.6,0.6,0.6,1,0,0,3.5
3479,2,2,0,1000,0.75,0.667,0.667,0.667,0,0,0,2.6
3480,7,5,2,1000,0.8,0.786,0.786,0.786,1,0,1,4.8
3484,5,6,1,1000,0.889,0.889,0.889,0.889,0,0,1,3.7
3486,5,6,1,1000,0.538,0.583,0.583,0.583,0,0,0,4.0
3487,5,5,0,1000,0.462,0.5,0.5,0.5,0,0,1,3.0
3488,5,8,3,1000,0.462,0.5,0.5,0.5,1,1,1,3.8
3491,6,11,5,1000,0.375,0.4,0.4,0.4,3,0,2,2.9
3492,5,6,1,1000,0.538,0.583,0.583,0.583,0,0,0,4.0
3494,4,3,1,1000,0.714,0.667,0.667,0.667,1,1,0,3.75
3496,4,3,1,1000,0.571,0.5,0.5,0.5,0,0,1,3.1
3500,3,3,0,1000,1,1,1,1,0,0,0,3.0
3504,2,3,1,1000,0.667,0.6,0.6,0.6,0,0,0,4.4
3507,3,2,1,1000,0.833,0.833,0.833,0.833,0,0,0,3.0
3508,3,4,1,1000,0.429,0.429,0.429,0.429,0,0,1,4.8
3510,2,2,0,1000,0.6,0.6,0.6,0.6,0,0,0,4.6
3511,3,2,1,1000,0.571,0.667,0.667,0.667,0,0,0,3.6
3512,3,2,1,1000,0.5,0.6,0.6,0.6,0,0,0,4.8
3514,2,3,1,0.164,0.6,0.6,0.6,0.6,1,0,0,2.9
3516,3,2,1,1000,0.8,0.8,0.8,0.8,0,0,0,3.9
3517,2,2,0,1000,0.4,0.4,0.4,0.4,0,0,0,3.0
3528,5,2,3,1000,0.5,0.429,0.429,0.429,1,0,1,3.4
3529,4,2,2,0.207,0.571,0.5,0.5,0.5,1,0,0,2.9
3530,4,2,2,1000,0.571,0.667,0.667,0.667,1,0,1,4.8
3533,3,4,1,1000,0.857,0.833,0.833,0.833,0,0,0,4.8
3534,6,4,2,1000,0.556,0.5,0.5,0.5,0,0,1,3.8
3537,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,3.7
3538,4,4,0,1000,0.571,0.5,0.5,0.5,1,0,0,4.1
3539,4,4,0,1000,0.571,0.5,0.5,0.5,0,0,0,2.6
3541,6,4,2,1000,0.444,0.375,0.375,0.375,0,0,1,4.1
3542,6,4,2,1000,0.556,0.5,0.5,0.5,0,0,1,3.0
3543,4,4,0,1000,0.714,0.667,0.667,0.667,0,0,0,4.0
3544,2,2,0,1000,0.75,0.75,0.75,0.75,0,0,0,4.9
3547,2,3,1,1000,0.6,0.6,0.6,0.6,1,0,0,3.9
3548,2,2,0,1000,0.75,0.667,0.667,0.667,0,0,0,2.7
3549,3,2,1,1000,0.4,0.4,0.4,0.4,1,0,0,2.1
3552,2,2,0,1000,0.75,0.667,0.667,0.667,0,0,0,1.9
3554,4,5,1,1000,0.75,0.75,0.75,0.75,1,1,0,4.2
3556,3,4,1,1000,0.429,0.333,0.333,0.333,1,0,1,2.9
3561,4,4,0,1000,0.75,0.714,0.714,0.714,0,0,0,4.45
3565,3,5,2,1000,0.75,0.75,0.75,0.75,1,1,0,3.7
3566,3,2,1,1000,0.5,0.5,0.5,0.5,0,1,1,3.085
3567,4,3,1,1000,0.571,0.571,0.571,0.571,1,0,1,4.6
3568,5,4,1,1000,0.875,0.875,0.875,0.875,0,0,0,4.0
3569,3,3,0,1000,0.667,0.667,0.667,0.667,1,0,1,4.9
3571,4,4,0,1000,0.286,0.286,0.286,0.286,1,0,0,4.5
3572,4,5,1,1000,0.5,0.5,0.5,0.5,1,1,0,4.2
3574,3,4,1,1000,0.571,0.571,0.571,0.571,0,0,0,4.4
3576,4,3,1,1000,0.571,0.5,0.5,0.5,0,0,0,3.9
3577,3,3,0,1000,0.833,0.833,0.833,0.833,0,0,0,4.5
3579,3,3,0,1000,0.5,0.5,0.5,0.5,0,0,0,3.2
3580,3,4,1,1000,0.5,0.5,0.5,0.5,0,0,0,3.1
3582,4,3,1,1000,0.571,0.5,0.5,0.5,0,0,0,2.5
3584,3,5,2,1000,0.5,0.429,0.429,0.429,0,0,1,4.9
3589,3,3,0,1000,0.667,0.6,0.6,0.6,0,0,0,3.385
3592,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.8
3602,2,2,0,1000,0.333,0.333,0.333,0.333,1,0,0,2.3
3603,2,2,0,1000,0.667,0.667,0.667,0.667,0,0,0,4.3
3607,3,4,1,1000,0.714,0.667,0.667,0.667,1,1,0,3.0
3611,5,3,2,1000,0.286,0.167,0.167,0.167,0,0,1,3.4
3614,3,3,0,1000,0.6,0.5,0.5,0.5,0,0,0,2.6
3618,2,2,0,1000,0.5,0.5,0.5,0.5,0,0,0,3.1
3620,2,2,0,1000,0.25,0.25,0.25,0.25,0,0,0,3.8
3623,2,2,0,1000,0.5,0.5,0.5,0.5,0,0,0,4.3
3624,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.5
3627,5,6,1,1000,0.889,0.875,0.875,0.875,0,0,0,3.2
3629,4,5,1,1000,0.5,0.429,0.429,0.429,0,0,0,4.6
3630,4,6,2,1000,0.444,0.375,0.375,0.375,1,0,0,3.5
3633,5,5,0,1000,0.444,0.375,0.375,0.375,2,1,0,3.8
3635,3,3,0,1000,0.8,0.75,0.75,0.75,0,0,0,4.7
3638,3,4,1,1000,0.857,0.833,0.833,0.833,0,0,0,3.6
3639,3,5,2,1000,0.375,0.286,0.286,0.286,0,0,1,3.5
3640,4,3,1,1000,0.429,0.333,0.333,0.333,0,0,0,3.6
3643,3,3,0,1000,0.5,0.4,0.4,0.4,0,0,0,3.5
3646,8,8,0,1000,1,1,1,1,0,0,0,2.9
3647,8,6,2,1000,0.727,0.727,0.727,0.727,1,1,0,5.0
3649,6,4,2,1000,0.667,0.667,0.667,0.667,1,0,2,3.7
3650,8,8,0,1000,0.231,0.25,0.25,0.25,1,0,1,4.0
3651,8,7,1,1000,0.231,0.25,0.25,0.25,0,1,1,2.9
3653,6,8,2,1000,0.231,0.25,0.25,0.25,0,1,1,3.7
3658,5,4,1,1000,0.778,0.75,0.75,0.75,1,1,0,3.5
3666,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.9
3668,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,5.0
3669,5,4,1,1000,0.75,0.75,0.75,0.75,1,1,0,3.5
3672,4,5,1,1000,0.25,0.25,0.25,0.25,1,1,1,2.7
3673,4,4,0,1000,0.429,0.333,0.333,0.333,0,0,1,2.5
3682,2,4,2,1000,0.429,0.333,0.333,0.333,0,0,1,3.9
3684,3,2,1,0.291,0.333,0.2,0.2,0.2,0,0,1,3.9
3685,3,3,0,1000,0.5,0.4,0.4,0.4,0,0,1,3.8
3686,3,2,1,0.166,0.167,0.2,0.2,0.2,1,0,1,1.3
3687,2,3,1,1000,0.5,0.4,0.4,0.4,0,0,1,3.9
3689,6,7,1,1000,0.909,0.9,0.9,0.9,0,0,0,4.4
3690,6,11,5,1000,0.667,0.636,0.636,0.636,1,1,1,3.9
3691,6,6,0,1000,0.909,0.9,0.9,0.9,0,0,0,4.6
3692,7,6,1,1000,0.909,0.9,0.9,0.9,0,0,0,3.6
3693,6,6,0,1000,0.818,0.8,0.8,0.8,0,0,0,4.5
3694,7,6,1,1000,0.818,0.8,0.8,0.8,0,0,0,3.1
3695,6,6,0,1000,0.8,0.778,0.778,0.778,0,0,0,4.9
3696,6,7,1,1000,0.818,0.8,0.8,0.8,0,0,0,4.0
3697,11,6,5,1000,0.667,0.636,0.636,0.636,1,1,1,2.7
3699,3,6,3,1000,0.625,0.571,0.571,0.571,0,0,1,5.0
3701,3,3,0,1000,0.833,0.833,0.833,0.833,0,0,0,4.8
3702,3,2,1,1000,0.5,0.6,0.6,0.6,0,0,1,2.915
3703,3,3,0,1000,0.667,0.667,0.667,0.667,0,0,1,4.3
3705,6,3,3,1000,0.5,0.429,0.429,0.429,0,0,0,4.2
3707,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,1,4.5
3708,3,3,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.5
3710,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.8
3713,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.9
3719,3,3,0,1000,0.833,0.833,0.833,0.8,0,0,0,4.9
3720,3,4,1,1000,0.714,0.714,0.714,0.667,1,1,0,4.0
3725,2,3,1,1000,0.5,0.5,0.5,0.6,0,0,0,4.3
3727,2,3,1,1000,0.333,0.4,0.4,0.4,0,0,0,4.0
3728,4,4,0,1000,0.857,0.857,0.857,0.857,0,0,0,4.1
3736,4,4,0,0.137,0.143,0.143,0.143,0.143,0,0,0,3.4
3737,4,3,1,1000,0.286,0.286,0.286,0.286,0,0,0,3.5
3739,3,4,1,0.182,0.286,0.286,0.286,0.286,0,0,0,3.165
3740,4,3,1,1000,0.286,0.286,0.286,0.286,0,0,0,3.5
3742,4,3,1,1000,0.571,0.5,0.5,0.5,0,0,0,3.9
3743,3,5,2,1000,0.571,0.5,0.5,0.5,0,0,1,4.7
3746,4,3,1,1000,0.571,0.5,0.5,0.5,1,1,0,3.4
3748,4,3,1,1000,0.429,0.333,0.333,0.333,0,0,0,2.7
3750,4,4,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.2
3751,4,5,1,1000,0.75,0.714,0.714,0.714,1,1,0,3.6
3752,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,5.0
3753,3,3,0,1000,0.8,0.75,0.75,0.75,0,0,0,3.3
3755,4,3,1,1000,0.667,0.6,0.6,0.6,0,0,1,3.2
3756,3,4,1,1000,0.667,0.6,0.6,0.6,0,0,1,4.8
3758,4,3,1,1000,0.667,0.6,0.6,0.6,0,0,1,4.5
3759,5,5,0,1000,0.889,0.875,0.875,0.875,0,0,0,4.5
3761,5,6,1,1000,0.778,0.75,0.75,0.75,0,0,1,4.9
3762,5,6,1,1000,0.667,0.625,0.625,0.625,0,0,0,2.7
3765,5,5,0,1000,0.889,0.875,0.875,0.875,0,0,0,4.4
3766,6,5,1,1000,0.8,0.778,0.778,0.778,1,1,0,3.4
3770,5,5,0,1000,0.9,0.889,0.889,0.889,0,0,0,4.4
3774,5,10,5,1000,0.538,0.5,0.5,0.5,3,1,1,4.7
3776,5,7,2,1000,0.75,0.727,0.727,0.727,1,0,1,4.6
3777,6,6,0,1000,1,1,1,1,0,0,0,4.9
3779,6,6,0,1000,1,1,1,1,0,0,0,3.6
3780,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.5
3781,4,4,0,1000,0.667,0.6,0.6,0.6,0,0,1,3.6
3783,4,6,2,1000,0.444,0.375,0.375,0.375,1,1,1,3.7
3784,6,4,2,1000,0.333,0.25,0.25,0.25,1,1,0,1.9
3785,3,6,3,1000,0.333,0.25,0.25,0.25,1,1,0,3.1
3788,6,4,2,1000,0.444,0.375,0.375,0.375,1,1,1,3.0
3789,6,4,2,1000,0.444,0.375,0.375,0.375,1,1,1,3.4
3795,6,3,3,1000,0.444,0.375,0.375,0.375,2,0,2,4.6
3797,3,6,3,1000,0.4,0.333,0.333,0.333,1,1,1,3.9
3799,3,5,2,1000,0.375,0.286,0.286,0.286,1,0,1,2.7
3800,5,3,2,1000,0.5,0.429,0.429,0.429,1,0,1,4.7
3801,5,5,0,1000,0.857,0.833,0.833,0.833,0,0,0,5.0
3803,7,5,2,1000,0.556,0.5,0.5,0.5,0,0,1,3.8
3804,3,3,0,1000,0.667,0.6,0.6,0.75,0,0,0,4.3
3805,3,3,0,1000,0.667,0.6,0.6,0.6,0,0,0,3.0
3807,3,5,2,1000,0.429,0.333,0.333,0.333,1,0,1,2.3
3809,6,3,3,1000,0.444,0.375,0.375,0.375,2,1,1,2.9
3814,2,3,1,1000,0.667,0.6,0.6,0.6,0,0,0,3.0
3820,5,4,1,1000,0.625,0.571,0.571,0.571,0,1,1,3.2
3821,2,5,3,1000,0.375,0.286,0.286,0.286,1,0,1,3.0
3823,2,2,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.3
3825,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,5.0
3826,3,3,0,1000,0.571,0.5,0.5,0.5,0,0,0,3.5
3827,2,3,1,1000,0.833,0.8,0.8,0.8,0,0,0,4.9
3828,3,2,1,1000,0.571,0.5,0.5,0.5,0,0,0,3.7
3831,3,2,1,1000,1,1,1,1,0,0,0,4.9
3834,5,5,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.4
3836,7,5,2,1000,0.667,0.625,0.625,0.625,0,0,1,4.6
3838,6,3,3,1000,0.556,0.5,0.5,0.5,1,0,1,3.8
3839,7,3,4,1000,0.444,0.375,0.375,0.375,1,0,2,4.7
3840,5,5,0,1000,0.625,0.571,0.571,0.571,1,0,0,4.3
3844,3,4,1,1000,0.667,0.6,0.6,0.6,0,0,1,3.6
3845,3,5,2,1000,0.5,0.429,0.429,0.429,0,0,1,3.3
3846,2,2,0,1000,0.8,0.8,0.8,0.8,0,0,0,5.0
3847,2,3,1,1000,0.667,0.667,0.667,0.667,0,0,0,3.9
3852,2,5,3,1000,0.375,0.286,0.286,0.286,0,0,1,2.9
3853,3,2,1,1000,0.8,0.75,0.75,0.75,0,0,0,4.4
3856,6,6,0,1000,0.889,0.875,0.875,0.875,0,0,0,4.7
3857,6,7,1,1000,0.9,0.889,0.889,0.889,0,0,0,3.8
3860,4,7,3,1000,0.4,0.333,0.333,0.333,1,0,1,3.7
3864,4,6,2,1000,0.444,0.375,0.375,0.375,1,0,1,3.3
3866,4,5,1,1000,0.625,0.571,0.571,0.571,0,0,0,3.1
3868,4,4,0,1000,0.571,0.5,0.5,0.5,0,0,0,3.8
3869,3,4,1,1000,0.833,0.8,0.8,0.8,0,0,1,3.4
3870,4,5,1,1000,0.5,0.429,0.429,0.429,0,0,0,3.9
3871,4,5,1,1000,0.5,0.429,0.429,0.429,0,0,0,3.2
3872,3,5,2,1000,0.375,0.286,0.286,0.286,0,0,1,3.2
3873,4,5,1,0.58,0.25,0.143,0.143,0.143,0,0,0,3.6
3874,4,4,0,1000,0.429,0.333,0.333,0.333,0,0,0,2.9
3882,6,4,2,1000,0.7,0.667,0.667,0.667,1,0,1,4.0
3883,4,4,0,1000,0.625,0.571,0.571,0.571,0,0,0,2.4
3884,4,6,2,1000,0.778,0.75,0.75,0.75,1,0,1,4.3
3885,2,2,0,1000,0.75,0.667,0.667,0.667,0,0,0,4.6
3886,3,2,1,1000,0.6,0.6,0.6,0.6,1,0,0,4.4
3887,2,2,0,1000,0.8,0.75,0.75,0.75,0,0,0,4.8
3892,3,2,1,1000,0.4,0.4,0.4,0.4,1,0,0,2.9
3893,2,2,0,1000,0.75,0.667,0.667,0.667,0,0,0,3.2
3895,2,2,0,1000,0.5,0.5,0.5,0.5,0,0,0,3.015
3898,2,2,0,0.2,0.4,0.25,0.25,0.25,1,0,0,3.0
3899,3,2,1,0.22,0.4,0.4,0.4,0.4,1,0,0,2.2
3901,2,2,0,0.182,0.25,0.25,0.25,0.25,0,0,0,1.2
3904,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,3.5
3905,4,4,0,1000,0.875,0.875,0.875,0.875,0,1,0,4.3
3908,3,4,1,1000,0.5,0.5,0.5,0.5,1,0,0,3.1
3912,3,3,0,1000,0.667,0.6,0.6,0.6,1,0,1,4.5
3914,2,2,0,1000,0.833,0.833,0.833,0.833,1,0,1,4.5
3915,3,2,1,1000,0.833,0.833,0.833,0.833,0,0,0,3.3
3917,3,3,0,1000,0.333,0.333,0.333,0.333,1,0,0,3.3
3920,2,3,1,1000,0.333,0.4,0.4,0.4,1,0,0,3.8
3921,5,5,0,1000,0.778,0.778,0.778,0.778,0,0,0,4.4
3924,10,13,3,1000,0.706,0.688,0.688,0.688,1,1,0,5.0
3929,5,6,1,1000,0.182,0.2,0.2,0.2,1,0,0,1.4
3930,5,10,5,1000,0.429,0.462,0.462,0.462,3,0,2,2.9
3934,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.9
3935,3,4,1,1000,0.714,0.667,0.667,0.667,1,1,0,3.2
3936,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.6
3938,4,3,1,1000,0.571,0.5,0.5,0.5,0,0,1,4.4
3939,3,3,0,1000,0.667,0.6,0.6,0.6,0,0,0,3.4
3940,3,4,1,1000,0.667,0.6,0.6,0.6,0,0,1,4.8
3942,3,4,1,1000,0.667,0.6,0.6,0.6,0,0,1,4.6
3943,6,4,2,1000,0.7,0.667,0.667,0.667,1,0,1,4.8
3947,4,4,0,1000,0.75,0.714,0.714,0.714,0,0,0,4.2
3948,4,4,0,1000,0.625,0.571,0.571,0.571,0,0,0,4.3
3949,6,4,2,1000,0.6,0.556,0.556,0.556,1,0,1,4.8
3951,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.6
3955,9,8,1,1000,0.917,0.909,0.909,0.909,0,0,0,3.5
3956,8,4,4,1000,0.364,0.3,0.3,0.3,1,0,1,2.6
3957,10,7,3,1000,0.583,0.545,0.545,0.545,2,1,1,3.8
3958,9,7,2,1000,0.583,0.545,0.545,0.545,1,0,0,2.9
3961,4,8,4,1000,0.364,0.3,0.3,0.3,2,0,1,2.9
3970,4,3,1,1000,0.429,0.333,0.333,0.333,1,0,1,2.4
3972,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.5
3973,3,4,1,1000,0.667,0.667,0.667,0.667,1,1,0,3.0
3976,2,3,1,0.16,0.4,0.25,0.25,0.25,0,0,0,4.4
3980,3,3,0,1000,0.8,0.75,0.75,0.75,0,0,0,4.4
3985,5,3,2,1000,0.429,0.333,0.333,0.333,0,0,1,3.3
3986,3,4,1,1000,0.429,0.333,0.333,0.333,1,1,0,2.4
3987,3,3,0,1000,0.5,0.4,0.4,0.4,0,0,0,3.3
3990,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.1
3992,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.9
3993,4,5,1,1000,0.778,0.75,0.75,0.75,1,1,0,4.0
3994,4,6,2,1000,0.5,0.444,0.444,0.444,2,1,1,3.5
3995,4,3,1,1000,0.429,0.333,0.333,0.333,0,0,0,3.1
3998,4,3,1,1000,0.429,0.333,0.333,0.333,0,0,0,2.3
3999,4,4,0,1000,0.429,0.333,0.333,0.333,1,1,0,1.885
4002,3,4,1,1000,0.667,0.6,0.6,0.6,0,0,0,4.3
4004,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.9
4007,3,5,2,1000,0.625,0.571,0.571,0.571,0,0,0,2.9
4012,6,4,2,1000,0.778,0.75,0.75,0.75,1,1,0,4.5
4013,4,5,1,1000,0.889,0.875,0.875,0.875,0,0,0,3.0
4014,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,2.835
4017,4,4,0,1000,1,1,1,1,0,0,0,3.8
4020,4,4,0,1000,0.75,0.857,0.857,0.857,0,0,0,3.0
4021,6,4,2,1000,0.667,0.75,0.75,0.75,1,1,0,4.6
4028,5,4,1,1000,0.8,0.8,0.8,0.8,1,1,0,4.5
4033,6,4,2,1000,0.4,0.333,0.333,0.333,0,0,1,3.7
4034,4,4,0,1000,0.556,0.5,0.5,0.5,0,0,0,2.235
4036,5,5,0,1000,1,1,1,1,0,0,0,5.0
4037,5,6,1,1000,0.8,0.778,0.778,0.778,1,1,0,4.0
4038,5,3,2,1000,0.571,0.5,0.5,0.5,0,0,1,5.0
4040,5,5,0,1000,0.25,0.143,0.143,0.143,1,0,0,3.9
4041,5,3,2,0.329,0.25,0.143,0.143,0.143,1,0,1,2.6
4043,3,6,3,1000,0.3,0.222,0.222,0.222,2,1,1,2.7
4045,2,2,0,1000,0.75,0.667,0.667,0.667,0,0,0,4.5
4046,3,2,1,1000,0.6,0.5,0.5,0.5,0,0,0,2.6
4047,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.7
4049,4,2,2,1000,0.5,0.429,0.429,0.429,1,0,1,4.4
4050,2,5,3,1000,0.375,0.375,0.375,0.375,2,1,1,3.2
4056,4,4,0,1000,0.857,1,1,1,0,0,0,4.8
4058,4,4,0,1000,0.714,0.833,0.833,0.833,0,0,0,3.2
4061,5,4,1,1000,0.625,0.625,0.625,0.625,1,1,0,2.3
4062,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,3.7
4063,8,6,2,1000,0.909,0.9,0.9,0.9,1,1,0,4.8
4065,5,6,1,1000,0.7,0.667,0.667,0.667,1,1,1,3.9
4068,6,4,2,1000,0.4,0.333,0.333,0.333,1,1,0,3.5
4069,6,4,2,1000,0.3,0.222,0.222,0.222,1,1,0,2.9
4071,4,7,3,1000,0.5,0.455,0.455,0.455,1,1,1,3.7
4072,5,4,1,1000,0.4,0.333,0.333,0.333,0,0,1,3.5
4074,5,3,2,1000,0.571,0.5,0.5,0.5,0,0,1,5.0
4076,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,5.0
4083,3,3,0,1000,0.667,0.6,0.6,0.6,0,0,0,3.9
4084,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,5.0
4085,5,3,2,1000,0.571,0.5,0.5,0.5,0,0,1,4.9
4087,5,3,2,1000,0.714,0.667,0.667,0.667,1,0,1,2.865
4088,2,2,0,1000,0.75,0.75,0.75,0.75,0,0,0,3.4
4090,3,2,1,1000,0.6,0.75,0.75,0.75,1,0,0,4.0
4094,5,2,3,1000,0.143,0.167,0.167,0.167,1,0,1,4.1
4100,3,2,1,1000,0.8,0.8,0.8,0.8,0,0,0,4.8
4102,2,3,1,1000,0.4,0.4,0.4,0.4,0,0,0,2.8
4105,3,3,0,1000,0.4,0.4,0.4,0.4,0,0,0,2.2
4108,3,3,0,1000,0.667,0.667,0.667,0.667,1,1,0,4.1
4109,3,5,2,1000,0.571,0.5,0.5,0.5,0,0,1,4.9
4112,4,3,1,1000,0.571,0.5,0.5,0.5,1,1,0,3.1
4113,3,5,2,1000,0.375,0.286,0.286,0.286,0,0,1,4.4
4115,3,3,0,1000,0.667,0.6,0.6,0.6,0,0,0,4.2
4117,3,4,1,1000,0.857,0.833,0.833,0.833,0,0,0,3.9
4118,4,4,0,1000,0.857,0.857,0.857,0.857,0,0,0,4.7
4119,4,5,1,1000,0.875,0.875,0.875,0.875,0,0,0,2.8
4120,4,4,0,1000,0.857,0.857,0.857,0.857,0,0,0,3.4
4123,3,4,1,1000,0.429,0.429,0.429,0.429,1,0,1,3.2
4125,4,4,0,0.067,0.429,0.429,0.429,0.429,1,0,1,3.7
4126,3,4,1,1000,0.429,0.429,0.429,0.429,1,0,1,4.0
4127,4,4,0,1000,0.833,0.8,0.8,0.8,0,0,1,5.0
4132,4,4,0,1000,0.833,0.8,0.8,0.8,0,0,0,3.6
4134,5,4,1,1000,0.625,0.571,0.571,0.571,1,1,1,3.7
